dataset,instance,solver,status,makespan,time_ms,time_limit_s,workers,seed,starts,output_format_ok,output_line
sm_j20,PSP55.SCH,solver_3,feasible,39,1604.8,2.00,8,42,120,true,"0, 0, 10, 0, 28, 7, 29, 24, 31, 15, 23, 23, 20, 10, 26, 30, 15, 30, 31, 11"
sm_j20,PSP56.SCH,solver_3,feasible,35,1601.6,2.00,8,42,120,true,"9, 0, 0, 0, 0, 14, 0, 4, 5, 21, 9, 21, 33, 30, 15, 33, 31, 18, 25, 14"
sm_j20,PSP58.SCH,solver_3,feasible,47,1600.6,2.00,8,42,120,true,"0, 17, 11, 15, 0, 26, 26, 5, 0, 20, 42, 42, 24, 11, 32, 34, 34, 17, 39, 2"
sm_j20,PSP59.SCH,solver_3,feasible,33,1601.6,2.00,8,42,120,true,"4, 0, 5, 0, 1, 14, 19, 1, 10, 17, 25, 5, 30, 23, 10, 26, 0, 19, 4, 19"
sm_j20,PSP57.SCH,solver_3,feasible,45,1609.0,2.00,8,42,120,true,"0, 36, 17, 6, 0, 32, 0, 11, 9, 18, 22, 20, 41, 13, 10, 8, 22, 27, 42, 27"
sm_j20,PSP60.SCH,solver_3,feasible,27,1605.4,2.00,8,42,120,true,"0, 0, 7, 0, 7, 9, 18, 0, 9, 8, 14, 16, 18, 21, 23, 14, 16, 12, 14, 20"
sm_j20,PSP61.SCH,solver_3,feasible,107,1601.6,2.00,8,42,120,true,"26, 93, 79, 5, 8, 0, 61, 37, 63, 39, 99, 32, 71, 97, 103, 86, 52, 18, 105, 42"
sm_j20,PSP62.SCH,solver_3,feasible,121,1601.6,2.00,8,42,120,true,"0, 36, 25, 46, 16, 37, 2, 50, 31, 10, 117, 119, 87, 102, 95, 108, 114, 58, 68, 78"
sm_j20,PSP63.SCH,solver_3,feasible,78,1611.2,2.00,8,42,120,true,"9, 5, 0, 2, 10, 39, 18, 12, 57, 27, 31, 57, 67, 62, 30, 52, 31, 44, 77, 36"
sm_j20,PSP64.SCH,solver_3,feasible,84,1600.9,2.00,8,42,120,true,"19, 0, 4, 15, 69, 20, 57, 30, 37, 10, 34, 44, 47, 17, 63, 35, 8, 80, 82, 76"
sm_j20,PSP66.SCH,solver_3,feasible,122,1602.8,2.00,8,42,120,true,"0, 20, 40, 48, 55, 74, 105, 9, 83, 36, 92, 11, 27, 30, 64, 97, 119, 112, 116, 121"
sm_j20,PSP65.SCH,solver_3,feasible,93,1606.9,2.00,8,42,120,true,"72, 10, 87, 0, 86, 20, 51, 26, 52, 36, 47, 91, 43, 92, 88, 74, 54, 63, 74, 81"
sm_j20,PSP67.SCH,solver_3,feasible,92,1604.9,2.00,8,42,120,true,"54, 10, 0, 38, 0, 16, 57, 24, 86, 40, 32, 14, 74, 58, 90, 44, 88, 66, 91, 80"
sm_j20,PSP68.SCH,solver_3,feasible,86,1600.3,2.00,8,42,120,true,"24, 6, 48, 16, 8, 6, 0, 9, 17, 34, 53, 30, 63, 69, 85, 83, 74, 56, 79, 38"
sm_j20,PSP69.SCH,solver_3,feasible,106,1607.9,2.00,8,42,120,true,"53, 34, 0, 4, 43, 48, 16, 7, 53, 6, 61, 104, 97, 97, 24, 41, 90, 101, 81, 71"
sm_j20,PSP70.SCH,solver_3,feasible,119,1605.2,2.00,8,42,120,true,"103, 70, 80, 7, 60, 12, 54, 64, 0, 47, 33, 42, 23, 85, 54, 18, 94, 106, 116, 112"
sm_j20,PSP71.SCH,solver_3,feasible,54,1601.1,2.00,8,42,120,true,"23, 17, 8, 8, 37, 0, 16, 10, 25, 31, 31, 39, 16, 34, 43, 47, 0, 25, 43, 49"
sm_j20,PSP72.SCH,solver_3,feasible,49,1600.2,2.00,8,42,120,true,"40, 0, 0, 0, 10, 16, 10, 37, 46, 28, 18, 24, 8, 20, 32, 22, 39, 24, 40, 47"
sm_j20,PSP73.SCH,solver_3,feasible,56,1600.6,2.00,8,42,120,true,"0, 24, 0, 17, 17, 3, 18, 13, 7, 2, 22, 46, 32, 33, 46, 21, 40, 25, 25, 38"
sm_j20,PSP75.SCH,solver_3,feasible,25,1600.8,2.00,8,42,120,true,"0, 0, 21, 10, 6, 19, 0, 19, 3, 12, 16, 6, 9, 1, 10, 11, 6, 22, 10, 23"
sm_j20,PSP76.SCH,solver_3,feasible,58,1600.4,2.00,8,42,120,true,"18, 13, 39, 9, 0, 0, 49, 15, 48, 6, 30, 3, 39, 44, 20, 44, 51, 51, 54, 30"
sm_j20,PSP74.SCH,solver_3,feasible,52,1604.9,2.00,8,42,120,true,"43, 28, 10, 8, 30, 35, 0, 24, 18, 44, 0, 27, 19, 46, 47, 30, 28, 34, 17, 50"
sm_j20,PSP77.SCH,solver_3,feasible,43,1602.3,2.00,8,42,120,true,"13, 17, 33, 0, 0, 6, 0, 17, 0, 10, 31, 7, 12, 37, 33, 22, 39, 26, 31, 39"
sm_j20,PSP78.SCH,solver_3,feasible,37,1602.4,2.00,8,42,120,true,"0, 22, 7, 8, 8, 0, 7, 5, 0, 8, 35, 29, 22, 12, 12, 30, 30, 12, 22, 34"
sm_j20,PSP79.SCH,solver_3,feasible,75,1602.4,2.00,8,42,120,true,"12, 6, 20, 0, 12, 48, 42, 21, 48, 24, 69, 59, 0, 63, 32, 72, 54, 74, 66, 52"
sm_j20,PSP80.SCH,solver_3,feasible,27,1601.0,2.00,8,42,120,true,"0, 13, 19, 9, 10, 1, 8, 0, 0, 17, 5, 13, 23, 18, 24, 21, 26, 25, 17, 21"
sm_j20,PSP84.SCH,solver_3,feasible,28,1601.4,2.00,8,42,120,true,"22, 0, 0, 0, 10, 13, 0, 21, 0, 2, 14, 8, 6, 1, 22, 9, 19, 22, 10, 13"
sm_j20,PSP83.SCH,solver_3,feasible,39,1602.8,2.00,8,42,120,true,"5, 9, 0, 0, 3, 5, 9, 25, 21, 14, 21, 14, 33, 20, 33, 0, 16, 28, 28, 25"
sm_j20,PSP81.SCH,solver_3,feasible,34,1603.5,2.00,8,42,120,true,"0, 10, 15, 8, 7, 0, 0, 24, 14, 14, 7, 21, 25, 14, 31, 18, 25, 9, 30, 32"
sm_j20,PSP82.SCH,solver_3,feasible,32,1607.9,2.00,8,42,120,true,"7, 0, 0, 4, 5, 5, 14, 26, 20, 0, 10, 25, 10, 13, 26, 24, 27, 20, 14, 28"
sm_j20,PSP85.SCH,solver_3,feasible,32,1601.4,2.00,8,42,120,true,"0, 6, 12, 0, 21, 0, 3, 2, 12, 23, 15, 3, 17, 22, 12, 21, 9, 26, 18, 24"
